exp_id,year,month,state,district,department,scheme,budget_allocated,amount_spent,cumulative_rate,utilization_rate,project_count,pattern_type
6723,2024,7,Maharashtra,Nashik,Urban Development,AMRUT,75879942.74,8640043.08,0.468,11.39,4,healthy
6724,2024,8,Maharashtra,Nashik,Urban Development,AMRUT,75879942.74,7021139.72,0.5605,9.25,24,healthy
6725,2024,9,Maharashtra,Nashik,Urban Development,AMRUT,75879942.74,4805211.06,0.6239,6.33,10,healthy
6726,2024,10,Maharashtra,Nashik,Urban Development,AMRUT,75879942.74,2914857.84,0.6623,3.84,13,healthy
6727,2024,11,Maharashtra,Nashik,Urban Development,AMRUT,75879942.74,1640547.42,0.6839,2.16,12,healthy
6728,2024,12,Maharashtra,Nashik,Urban Development,AMRUT,75879942.74,884607.85,0.6956,1.17,6,healthy
6729,2024,1,Maharashtra,Aurangabad,Health,NHM,93290844.71,5687397.15,0.061,6.1,19,normal
6730,2024,2,Maharashtra,Aurangabad,Health,NHM,93290844.71,6272878.04,0.1282,6.72,5,normal
6731,2024,3,Maharashtra,Aurangabad,Health,NHM,93290844.71,3337061.86,0.164,3.58,24,normal
6732,2024,4,Maharashtra,Aurangabad,Health,NHM,93290844.71,6283060.97,0.2313,6.73,8,normal
6733,2024,5,Maharashtra,Aurangabad,Health,NHM,93290844.71,5818393.8,0.2937,6.24,19,normal
6734,2024,6,Maharashtra,Aurangabad,Health,NHM,93290844.71,6878770.21,0.3674,7.37,8,normal
6735,2024,7,Maharashtra,Aurangabad,Health,NHM,93290844.71,9406376.42,0.4683,10.08,24,normal
6736,2024,8,Maharashtra,Aurangabad,Health,NHM,93290844.71,4858643.82,0.5203,5.21,18,normal
6737,2024,9,Maharashtra,Aurangabad,Health,NHM,93290844.71,0.0,0.5203,0.0,21,normal
6738,2024,10,Maharashtra,Aurangabad,Health,NHM,93290844.71,12159688.19,0.6507,13.03,14,normal
6739,2024,11,Maharashtra,Aurangabad,Health,NHM,93290844.71,6737323.82,0.7229,7.22,18,normal
6740,2024,12,Maharashtra,Aurangabad,Health,NHM,93290844.71,0.0,0.7229,0.0,17,normal
6741,2024,1,Maharashtra,Aurangabad,Education,SSA,99293655.39,2968329.34,0.0299,2.99,20,healthy
6742,2024,2,Maharashtra,Aurangabad,Education,SSA,99293655.39,2630416.35,0.0564,2.65,13,healthy
6743,2024,3,Maharashtra,Aurangabad,Education,SSA,99293655.39,4673616.65,0.1035,4.71,22,healthy
6744,2024,4,Maharashtra,Aurangabad,Education,SSA,99293655.39,7704565.94,0.181,7.76,14,healthy
6745,2024,5,Maharashtra,Aurangabad,Education,SSA,99293655.39,11257535.46,0.2944,11.34,21,healthy
6746,2024,6,Maharashtra,Aurangabad,Education,SSA,99293655.39,13853248.22,0.4339,13.95,21,healthy
6747,2024,7,Maharashtra,Aurangabad,Education,SSA,99293655.39,13853248.22,0.5735,13.95,4,healthy
6748,2024,8,Maharashtra,Aurangabad,Education,SSA,99293655.39,11257535.46,0.6868,11.34,10,healthy
6749,2024,9,Maharashtra,Aurangabad,Education,SSA,99293655.39,7704565.94,0.7644,7.76,22,healthy
6750,2024,10,Maharashtra,Aurangabad,Education,SSA,99293655.39,4673616.65,0.8115,4.71,14,healthy
6751,2024,11,Maharashtra,Aurangabad,Education,SSA,99293655.39,2630416.35,0.838,2.65,15,healthy
6752,2024,12,Maharashtra,Aurangabad,Education,SSA,99293655.39,1418360.07,0.8523,1.43,6,healthy
6753,2024,1,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,1346708.97,0.0179,1.79,4,healthy
6754,2024,2,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,1193400.36,0.0337,1.58,14,healthy
6755,2024,3,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,2120385.15,0.0619,2.82,16,healthy
6756,2024,4,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,3495504.33,0.1083,4.64,24,healthy
6757,2024,5,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,5107460.2,0.1761,6.78,21,healthy
6758,2024,6,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,6285115.8,0.2596,8.35,9,healthy
6759,2024,7,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,6285115.8,0.3431,8.35,22,healthy
6760,2024,8,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,5107460.2,0.4109,6.78,23,healthy
6761,2024,9,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,3495504.33,0.4573,4.64,16,healthy
6762,2024,10,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,2120385.15,0.4855,2.82,9,healthy
6763,2024,11,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,1193400.36,0.5013,1.58,23,healthy
6764,2024,12,Maharashtra,Aurangabad,Agriculture,PMKSY,75298343.19,643499.43,0.5099,0.85,7,healthy
6765,2024,1,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,122228.26,0.0008,0.08,13,march_rush
6766,2024,2,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,122228.26,0.0017,0.08,14,march_rush
6767,2024,3,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,122228.26,0.0025,0.08,5,march_rush
6768,2024,4,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,122228.26,0.0033,0.08,12,march_rush
6769,2024,5,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,122228.26,0.0042,0.08,17,march_rush
6770,2024,6,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,122228.26,0.005,0.08,6,march_rush
6771,2024,7,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,122228.26,0.0058,0.08,19,march_rush
6772,2024,8,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,122228.26,0.0067,0.08,11,march_rush
6773,2024,9,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,3934621.11,0.0335,2.69,15,march_rush
6774,2024,10,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,10712208.42,0.1067,7.32,18,march_rush
6775,2024,11,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,10712208.42,0.1799,7.32,13,march_rush
6776,2024,12,Maharashtra,Aurangabad,Infrastructure,PMGSY,146437910.14,10712208.42,0.253,7.32,10,march_rush
6777,2024,1,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,1234907.11,0.0223,2.23,7,healthy
6778,2024,2,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,1094325.96,0.042,1.97,15,healthy
6779,2024,3,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,1944353.8,0.0771,3.51,5,healthy
6780,2024,4,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,3205312.55,0.135,5.78,10,healthy
6781,2024,5,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,4683446.14,0.2195,8.45,6,healthy
6782,2024,6,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,5763334.45,0.3235,10.4,18,healthy
6783,2024,7,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,5763334.45,0.4275,10.4,20,healthy
6784,2024,8,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,4683446.14,0.512,8.45,4,healthy
6785,2024,9,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,3205312.55,0.5699,5.78,19,healthy
6786,2024,10,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,1944353.8,0.6049,3.51,20,healthy
6787,2024,11,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,1094325.96,0.6247,1.97,8,healthy
6788,2024,12,Maharashtra,Aurangabad,Water Supply,JJM,55414156.92,590077.02,0.6353,1.06,10,healthy
6789,2024,1,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,1513148.63,0.0206,2.06,20,healthy
6790,2024,2,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,1340892.62,0.0389,1.83,13,healthy
6791,2024,3,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,2382443.4,0.0714,3.25,14,healthy
6792,2024,4,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,3927513.46,0.125,5.36,8,healthy
6793,2024,5,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,5738690.84,0.2033,7.83,7,healthy
6794,2024,6,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,7061892.81,0.2996,9.63,20,healthy
6795,2024,7,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,7061892.81,0.396,9.63,8,healthy
6796,2024,8,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,5738690.84,0.4742,7.83,10,healthy
6797,2024,9,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,3927513.46,0.5278,5.36,5,healthy
6798,2024,10,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,2382443.4,0.5603,3.25,18,healthy
6799,2024,11,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,1340892.62,0.5786,1.83,16,healthy
6800,2024,12,Maharashtra,Aurangabad,Social Welfare,PMAY,73306677.39,723029.47,0.5885,0.99,20,healthy
6801,2024,1,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,1899568.65,0.0244,2.44,5,healthy
6802,2024,2,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,1683322.8,0.046,2.16,23,healthy
6803,2024,3,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,2990859.39,0.0844,3.84,6,healthy
6804,2024,4,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,4930501.39,0.1478,6.33,14,healthy
6805,2024,5,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,7204207.83,0.2403,9.25,18,healthy
6806,2024,6,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,8865322.23,0.3542,11.39,5,healthy
6807,2024,7,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,8865322.23,0.468,11.39,7,healthy
6808,2024,8,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,7204207.83,0.5605,9.25,20,healthy
6809,2024,9,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,4930501.39,0.6239,6.33,13,healthy
6810,2024,10,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,2990859.39,0.6623,3.84,4,healthy
6811,2024,11,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,1683322.8,0.6839,2.16,22,healthy
6812,2024,12,Maharashtra,Aurangabad,Rural Development,MGNREGS,77858070.06,907672.98,0.6956,1.17,13,healthy
6813,2024,1,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,2146750.02,0.0312,3.12,14,healthy
6814,2024,2,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,1902365.17,0.0589,2.77,10,healthy
6815,2024,3,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,3380044.96,0.1081,4.92,10,healthy
6816,2024,4,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,5572082.87,0.1891,8.1,13,healthy
6817,2024,5,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,8141655.35,0.3075,11.84,12,healthy
6818,2024,6,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,10018922.26,0.4533,14.57,21,healthy
6819,2024,7,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,10018922.26,0.599,14.57,14,healthy
6820,2024,8,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,8141655.35,0.7174,11.84,18,healthy
6821,2024,9,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,5572082.87,0.7985,8.1,7,healthy
6822,2024,10,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,3380044.96,0.8476,4.92,12,healthy
6823,2024,11,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,1902365.17,0.8753,2.77,8,healthy
6824,2024,12,Maharashtra,Aurangabad,Urban Development,AMRUT,68749246.87,1025783.92,0.8902,1.49,9,healthy
6825,2024,1,Maharashtra,Solapur,Health,NHM,92277015.51,2720051.99,0.0295,2.95,23,healthy
6826,2024,2,Maharashtra,Solapur,Health,NHM,92277015.51,2410402.76,0.0556,2.61,21,healthy
6827,2024,3,Maharashtra,Solapur,Health,NHM,92277015.51,4282705.45,0.102,4.64,20,healthy
6828,2024,4,Maharashtra,Solapur,Health,NHM,92277015.51,7060139.73,0.1785,7.65,7,healthy
6829,2024,5,Maharashtra,Solapur,Health,NHM,92277015.51,10315931.35,0.2903,11.18,10,healthy
6830,2024,6,Maharashtra,Solapur,Health,NHM,92277015.51,12694533.21,0.4279,13.76,21,healthy
6831,2024,7,Maharashtra,Solapur,Health,NHM,92277015.51,12694533.21,0.5655,13.76,15,healthy
6832,2024,8,Maharashtra,Solapur,Health,NHM,92277015.51,10315931.35,0.6772,11.18,21,healthy
6833,2024,9,Maharashtra,Solapur,Health,NHM,92277015.51,7060139.73,0.7538,7.65,14,healthy
6834,2024,10,Maharashtra,Solapur,Health,NHM,92277015.51,4282705.45,0.8002,4.64,12,healthy
6835,2024,11,Maharashtra,Solapur,Health,NHM,92277015.51,2410402.76,0.8263,2.61,8,healthy
6836,2024,12,Maharashtra,Solapur,Health,NHM,92277015.51,1299725.43,0.8404,1.41,13,healthy
6837,2024,1,Maharashtra,Solapur,Education,SSA,89955789.69,2579865.52,0.0287,2.87,6,healthy
6838,2024,2,Maharashtra,Solapur,Education,SSA,89955789.69,2286175.05,0.0541,2.54,13,healthy
6839,2024,3,Maharashtra,Solapur,Education,SSA,89955789.69,4061982.71,0.0992,4.52,23,healthy
6840,2024,4,Maharashtra,Solapur,Education,SSA,89955789.69,6696273.15,0.1737,7.44,14,healthy
6841,2024,5,Maharashtra,Solapur,Education,SSA,89955789.69,9784267.27,0.2825,10.88,21,healthy
6842,2024,6,Maharashtra,Solapur,Education,SSA,89955789.69,12040280.38,0.4163,13.38,18,healthy
6843,2024,7,Maharashtra,Solapur,Education,SSA,89955789.69,12040280.38,0.5501,13.38,5,healthy
6844,2024,8,Maharashtra,Solapur,Education,SSA,89955789.69,9784267.27,0.6589,10.88,8,healthy
6845,2024,9,Maharashtra,Solapur,Education,SSA,89955789.69,6696273.15,0.7334,7.44,4,healthy
6846,2024,10,Maharashtra,Solapur,Education,SSA,89955789.69,4061982.71,0.7785,4.52,19,healthy
6847,2024,11,Maharashtra,Solapur,Education,SSA,89955789.69,2286175.05,0.8039,2.54,5,healthy
6848,2024,12,Maharashtra,Solapur,Education,SSA,89955789.69,1232739.98,0.8176,1.37,7,healthy
6849,2024,1,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,1515432.74,0.0238,2.38,17,healthy
6850,2024,2,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,1342916.71,0.0449,2.11,16,healthy
6851,2024,3,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,2386039.72,0.0823,3.75,9,healthy
6852,2024,4,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,3933442.07,0.1441,6.18,23,healthy
6853,2024,5,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,5747353.45,0.2343,9.02,22,healthy
6854,2024,6,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,7072552.8,0.3454,11.1,24,healthy
6855,2024,7,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,7072552.8,0.4564,11.1,18,healthy
6856,2024,8,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,5747353.45,0.5466,9.02,23,healthy
6857,2024,9,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,3933442.07,0.6084,6.18,15,healthy
6858,2024,10,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,2386039.72,0.6458,3.75,13,healthy
6859,2024,11,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,1342916.71,0.6669,2.11,14,healthy
6860,2024,12,Maharashtra,Solapur,Agriculture,PMKSY,63695272.86,724120.89,0.6783,1.14,10,healthy
6861,2024,1,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,132378.32,0.0009,0.09,21,march_rush
6862,2024,2,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,132378.32,0.0019,0.09,6,march_rush
6863,2024,3,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,132378.32,0.0028,0.09,18,march_rush
6864,2024,4,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,132378.32,0.0038,0.09,22,march_rush
6865,2024,5,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,132378.32,0.0047,0.09,8,march_rush
6866,2024,6,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,132378.32,0.0057,0.09,6,march_rush
6867,2024,7,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,132378.32,0.0066,0.09,18,march_rush
6868,2024,8,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,132378.32,0.0075,0.09,7,march_rush
6869,2024,9,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,4801693.25,0.0417,3.42,18,march_rush
6870,2024,10,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,13102697.58,0.135,9.33,13,march_rush
6871,2024,11,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,13102697.58,0.2283,9.33,24,march_rush
6872,2024,12,Maharashtra,Solapur,Infrastructure,PMGSY,140430787.92,13102697.58,0.3216,9.33,18,march_rush
6873,2024,1,Maharashtra,Solapur,Water Supply,JJM,54514006.93,1359419.41,0.0249,2.49,8,healthy
6874,2024,2,Maharashtra,Solapur,Water Supply,JJM,54514006.93,1204663.85,0.047,2.21,23,healthy
6875,2024,3,Maharashtra,Solapur,Water Supply,JJM,54514006.93,2140397.66,0.0863,3.93,12,healthy
6876,2024,4,Maharashtra,Solapur,Water Supply,JJM,54514006.93,3528495.41,0.151,6.47,15,healthy
6877,2024,5,Maharashtra,Solapur,Water Supply,JJM,54514006.93,5155665.16,0.2456,9.46,16,healthy
6878,2024,6,Maharashtra,Solapur,Water Supply,JJM,54514006.93,6344435.65,0.362,11.64,9,healthy
6879,2024,7,Maharashtra,Solapur,Water Supply,JJM,54514006.93,6344435.65,0.4784,11.64,14,healthy
6880,2024,8,Maharashtra,Solapur,Water Supply,JJM,54514006.93,5155665.16,0.5729,9.46,14,healthy
6881,2024,9,Maharashtra,Solapur,Water Supply,JJM,54514006.93,3528495.41,0.6377,6.47,18,healthy
6882,2024,10,Maharashtra,Solapur,Water Supply,JJM,54514006.93,2140397.66,0.6769,3.93,19,healthy
6883,2024,11,Maharashtra,Solapur,Water Supply,JJM,54514006.93,1204663.85,0.699,2.21,4,healthy
6884,2024,12,Maharashtra,Solapur,Water Supply,JJM,54514006.93,649572.87,0.7109,1.19,6,healthy
6885,2024,1,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,1551882.08,0.0203,2.03,19,healthy
6886,2024,2,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,1375216.68,0.0383,1.8,18,healthy
6887,2024,3,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,2443428.98,0.0703,3.2,9,healthy
6888,2024,4,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,4028049.61,0.123,5.27,13,healthy
6889,2024,5,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,5885589.36,0.2,7.7,15,healthy
6890,2024,6,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,7242662.55,0.2947,9.48,23,healthy
6891,2024,7,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,7242662.55,0.3895,9.48,22,healthy
6892,2024,8,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,5885589.36,0.4665,7.7,8,healthy
6893,2024,9,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,4028049.61,0.5192,5.27,20,healthy
6894,2024,10,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,2443428.98,0.5512,3.2,7,healthy
6895,2024,11,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,1375216.68,0.5692,1.8,16,healthy
6896,2024,12,Maharashtra,Solapur,Social Welfare,PMAY,76430223.76,741537.52,0.5789,0.97,7,healthy
6897,2024,1,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,4424804.16,0.0531,5.31,17,normal
6898,2024,2,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,4972209.63,0.1127,5.96,22,normal
6899,2024,3,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,5262701.83,0.1758,6.31,14,normal
6900,2024,4,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,5500103.49,0.2417,6.59,21,normal
6901,2024,5,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,2956584.56,0.2772,3.54,11,normal
6902,2024,6,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,4659619.03,0.333,5.59,9,normal
6903,2024,7,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,3927665.55,0.3801,4.71,6,normal
6904,2024,8,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,7591562.63,0.4711,9.1,22,normal
6905,2024,9,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,476161.11,0.4769,0.57,19,normal
6906,2024,10,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,6102244.39,0.55,7.32,7,normal
6907,2024,11,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,10913988.21,0.6809,13.09,22,normal
6908,2024,12,Maharashtra,Solapur,Rural Development,MGNREGS,83402960.83,1427493.23,0.698,1.71,23,normal
6909,2024,1,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,3322962.21,0.0509,5.09,8,normal
6910,2024,2,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,3936585.01,0.1112,6.03,22,normal
6911,2024,3,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,3266484.43,0.1613,5.0,24,normal
6912,2024,4,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,3853861.48,0.2203,5.9,4,normal
6913,2024,5,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,4444469.92,0.2884,6.81,8,normal
6914,2024,6,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,4226990.73,0.3532,6.48,8,normal
6915,2024,7,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,3291299.57,0.4036,5.04,18,normal
6916,2024,8,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,5341316.83,0.4855,8.18,21,normal
6917,2024,9,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,48034.98,0.4862,0.07,13,normal
6918,2024,10,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,6329230.44,0.5832,9.7,16,normal
6919,2024,11,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,0.0,0.5832,0.0,23,normal
6920,2024,12,Maharashtra,Solapur,Urban Development,AMRUT,65265587.0,3085027.73,0.6304,4.73,22,normal
6921,2024,1,Karnataka,Bengaluru,Health,NHM,93887712.58,2567569.28,0.0273,2.73,14,healthy
6922,2024,2,Karnataka,Bengaluru,Health,NHM,93887712.58,2275278.6,0.0516,2.42,13,healthy
6923,2024,3,Karnataka,Bengaluru,Health,NHM,93887712.58,4042622.36,0.0946,4.31,22,healthy
6924,2024,4,Karnataka,Bengaluru,Health,NHM,93887712.58,6664357.15,0.1656,7.1,13,healthy
6925,2024,5,Karnataka,Bengaluru,Health,NHM,93887712.58,9737633.18,0.2693,10.37,17,healthy
6926,2024,6,Karnataka,Bengaluru,Health,NHM,93887712.58,11982893.6,0.397,12.76,15,healthy
6927,2024,7,Karnataka,Bengaluru,Health,NHM,93887712.58,11982893.6,0.5246,12.76,6,healthy
6928,2024,8,Karnataka,Bengaluru,Health,NHM,93887712.58,9737633.18,0.6283,10.37,22,healthy
6929,2024,9,Karnataka,Bengaluru,Health,NHM,93887712.58,6664357.15,0.6993,7.1,4,healthy
6930,2024,10,Karnataka,Bengaluru,Health,NHM,93887712.58,4042622.36,0.7424,4.31,23,healthy
6931,2024,11,Karnataka,Bengaluru,Health,NHM,93887712.58,2275278.6,0.7666,2.42,20,healthy
6932,2024,12,Karnataka,Bengaluru,Health,NHM,93887712.58,1226864.45,0.7797,1.31,16,healthy
6933,2024,1,Karnataka,Bengaluru,Education,SSA,93643878.8,3077677.52,0.0329,3.29,5,healthy
6934,2024,2,Karnataka,Bengaluru,Education,SSA,93643878.8,2727316.4,0.062,2.91,15,healthy
6935,2024,3,Karnataka,Bengaluru,Education,SSA,93643878.8,4845784.7,0.1137,5.17,21,healthy
6936,2024,4,Karnataka,Bengaluru,Education,SSA,93643878.8,7988388.99,0.199,8.53,5,healthy
6937,2024,5,Karnataka,Bengaluru,Education,SSA,93643878.8,11672243.84,0.3237,12.46,4,healthy
6938,2024,6,Karnataka,Bengaluru,Education,SSA,93643878.8,14363578.24,0.4771,15.34,21,healthy
6939,2024,7,Karnataka,Bengaluru,Education,SSA,93643878.8,14363578.24,0.6305,15.34,15,healthy
6940,2024,8,Karnataka,Bengaluru,Education,SSA,93643878.8,11672243.84,0.7551,12.46,7,healthy
6941,2024,9,Karnataka,Bengaluru,Education,SSA,93643878.8,7988388.99,0.8404,8.53,13,healthy
6942,2024,10,Karnataka,Bengaluru,Education,SSA,93643878.8,4845784.7,0.8922,5.17,4,healthy
6943,2024,11,Karnataka,Bengaluru,Education,SSA,93643878.8,2727316.4,0.9213,2.91,11,healthy
6944,2024,12,Karnataka,Bengaluru,Education,SSA,93643878.8,1470610.03,0.937,1.57,17,healthy
6945,2024,1,Karnataka,Bengaluru,Agriculture,PMKSY,67458393.51,1521385.77,0.0226,2.26,24,healthy
6946,2024,2,Karnataka,Bengaluru,Agriculture,PMKSY,67458393.51,1348192.05,0.0425,2.0,14,healthy
6947,2024,3,Karnataka,Bengaluru,Agriculture,PMKSY,67458393.51,2395412.72,0.078,3.55,16,healthy
