release_id,year,month,state,district,department,scheme,from_level,to_level,from_entity,to_entity,amount_released,amount_received,absorption_ratio,gap_amount
12530,2024,9,Uttar Pradesh,Kanpur,Agriculture,PMKSY,State,District,Uttar Pradesh,Kanpur,2960623.41,1893614.73,0.6396,1067008.68
12531,2024,9,Uttar Pradesh,Kanpur,Agriculture,PMKSY,District,Department,Kanpur,Agriculture - PMKSY,1805649.8,1199673.73,0.6644,605976.07
12532,2024,9,Uttar Pradesh,Kanpur,Education,SSA,Central,State,Central Government,Uttar Pradesh,5617494.68,5479304.31,0.9754,138190.37
12533,2024,9,Uttar Pradesh,Kanpur,Education,SSA,State,District,Uttar Pradesh,Kanpur,5359402.86,5112334.39,0.9539,247068.47
12534,2024,9,Uttar Pradesh,Kanpur,Education,SSA,District,Department,Kanpur,Education - SSA,4956053.67,4784078.61,0.9653,171975.06
12535,2024,9,Uttar Pradesh,Kanpur,Health,NHM,Central,State,Central Government,Uttar Pradesh,6112924.62,3634133.69,0.5945,2478790.93
12536,2024,9,Uttar Pradesh,Kanpur,Health,NHM,State,District,Uttar Pradesh,Kanpur,3495692.39,1657307.76,0.4741,1838384.63
12537,2024,9,Uttar Pradesh,Kanpur,Health,NHM,District,Department,Kanpur,Health - NHM,1653503.19,745233.89,0.4507,908269.3
12538,2024,9,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,Central,State,Central Government,Uttar Pradesh,8503107.93,7465728.76,0.878,1037379.17
12539,2024,9,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,State,District,Uttar Pradesh,Kanpur,7460375.78,6325652.62,0.8479,1134723.16
12540,2024,9,Uttar Pradesh,Kanpur,Infrastructure,PMGSY,District,Department,Kanpur,Infrastructure - PMGSY,6120548.59,5163906.85,0.8437,956641.74
12541,2024,9,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,Central,State,Central Government,Uttar Pradesh,5042621.02,4981605.31,0.9879,61015.71
12542,2024,9,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,State,District,Uttar Pradesh,Kanpur,4908676.14,4641153.29,0.9455,267522.85
12543,2024,9,Uttar Pradesh,Kanpur,Rural Development,MGNREGS,District,Department,Kanpur,Rural Development - MGNREGS,4539837.42,4099019.21,0.9029,440818.21
12544,2024,9,Uttar Pradesh,Kanpur,Social Welfare,PMAY,Central,State,Central Government,Uttar Pradesh,5246190.03,3869065.15,0.7375,1377124.88
12545,2024,9,Uttar Pradesh,Kanpur,Social Welfare,PMAY,State,District,Uttar Pradesh,Kanpur,3795526.27,2720253.68,0.7167,1075272.59
12546,2024,9,Uttar Pradesh,Kanpur,Social Welfare,PMAY,District,Department,Kanpur,Social Welfare - PMAY,2660744.13,1951655.82,0.7335,709088.31
12547,2024,9,Uttar Pradesh,Kanpur,Urban Development,AMRUT,Central,State,Central Government,Uttar Pradesh,3493981.16,3209920.49,0.9187,284060.67
12548,2024,9,Uttar Pradesh,Kanpur,Urban Development,AMRUT,State,District,Uttar Pradesh,Kanpur,3122655.61,2781661.62,0.8908,340993.99
12549,2024,9,Uttar Pradesh,Kanpur,Urban Development,AMRUT,District,Department,Kanpur,Urban Development - AMRUT,2711897.61,2476504.9,0.9132,235392.71
12550,2024,9,Uttar Pradesh,Kanpur,Water Supply,JJM,Central,State,Central Government,Uttar Pradesh,3632634.15,3549083.56,0.977,83550.59
12551,2024,9,Uttar Pradesh,Kanpur,Water Supply,JJM,State,District,Uttar Pradesh,Kanpur,3401120.66,3265415.95,0.9601,135704.71
12552,2024,9,Uttar Pradesh,Kanpur,Water Supply,JJM,District,Department,Kanpur,Water Supply - JJM,3200399.42,2727380.39,0.8522,473019.03
12553,2024,9,Uttar Pradesh,Lucknow,Agriculture,PMKSY,Central,State,Central Government,Uttar Pradesh,4259481.63,3498312.26,0.8213,761169.37
12554,2024,9,Uttar Pradesh,Lucknow,Agriculture,PMKSY,State,District,Uttar Pradesh,Lucknow,3337244.19,2418834.59,0.7248,918409.6
12555,2024,9,Uttar Pradesh,Lucknow,Agriculture,PMKSY,District,Department,Lucknow,Agriculture - PMKSY,2408612.43,1448780.38,0.6015,959832.05
12556,2024,9,Uttar Pradesh,Lucknow,Education,SSA,Central,State,Central Government,Uttar Pradesh,4957094.31,3645942.87,0.7355,1311151.44
12557,2024,9,Uttar Pradesh,Lucknow,Education,SSA,State,District,Uttar Pradesh,Lucknow,3526900.89,2585218.35,0.733,941682.54
12558,2024,9,Uttar Pradesh,Lucknow,Education,SSA,District,Department,Lucknow,Education - SSA,2462769.75,1755954.83,0.713,706814.92
12559,2024,9,Uttar Pradesh,Lucknow,Health,NHM,Central,State,Central Government,Uttar Pradesh,6466286.33,3465282.84,0.5359,3001003.49
12560,2024,9,Uttar Pradesh,Lucknow,Health,NHM,State,District,Uttar Pradesh,Lucknow,3379336.66,1776179.35,0.5256,1603157.31
12561,2024,9,Uttar Pradesh,Lucknow,Health,NHM,District,Department,Lucknow,Health - NHM,1714677.0,1042009.21,0.6077,672667.79
12562,2024,9,Uttar Pradesh,Lucknow,Infrastructure,PMGSY,Central,State,Central Government,Uttar Pradesh,7864967.01,7421382.87,0.9436,443584.14
12563,2024,9,Uttar Pradesh,Lucknow,Infrastructure,PMGSY,State,District,Uttar Pradesh,Lucknow,7244171.87,6627692.84,0.9149,616479.03
12564,2024,9,Uttar Pradesh,Lucknow,Infrastructure,PMGSY,District,Department,Lucknow,Infrastructure - PMGSY,6601467.58,5419144.74,0.8209,1182322.84
12565,2024,9,Uttar Pradesh,Lucknow,Rural Development,MGNREGS,Central,State,Central Government,Uttar Pradesh,5024825.02,3355075.67,0.6677,1669749.35
12566,2024,9,Uttar Pradesh,Lucknow,Rural Development,MGNREGS,State,District,Uttar Pradesh,Lucknow,3267691.37,2582456.49,0.7903,685234.88
12567,2024,9,Uttar Pradesh,Lucknow,Rural Development,MGNREGS,District,Department,Lucknow,Rural Development - MGNREGS,2525759.63,1768284.32,0.7001,757475.31
12568,2024,9,Uttar Pradesh,Lucknow,Social Welfare,PMAY,Central,State,Central Government,Uttar Pradesh,4652098.87,3143888.42,0.6758,1508210.45
12569,2024,9,Uttar Pradesh,Lucknow,Social Welfare,PMAY,State,District,Uttar Pradesh,Lucknow,3059706.6,2420839.86,0.7912,638866.74
12570,2024,9,Uttar Pradesh,Lucknow,Social Welfare,PMAY,District,Department,Lucknow,Social Welfare - PMAY,2343467.96,1714481.16,0.7316,628986.8
12571,2024,9,Uttar Pradesh,Lucknow,Urban Development,AMRUT,Central,State,Central Government,Uttar Pradesh,3695106.4,3530674.17,0.9555,164432.23
12572,2024,9,Uttar Pradesh,Lucknow,Urban Development,AMRUT,State,District,Uttar Pradesh,Lucknow,3460168.9,3307921.47,0.956,152247.43
12573,2024,9,Uttar Pradesh,Lucknow,Urban Development,AMRUT,District,Department,Lucknow,Urban Development - AMRUT,3143073.97,2713415.76,0.8633,429658.21
12574,2024,9,Uttar Pradesh,Lucknow,Water Supply,JJM,Central,State,Central Government,Uttar Pradesh,3162240.64,2596199.57,0.821,566041.07
12575,2024,9,Uttar Pradesh,Lucknow,Water Supply,JJM,State,District,Uttar Pradesh,Lucknow,2486340.56,1558189.63,0.6267,928150.93
12576,2024,9,Uttar Pradesh,Lucknow,Water Supply,JJM,District,Department,Lucknow,Water Supply - JJM,1521919.77,1033840.1,0.6793,488079.67
12577,2024,9,Uttar Pradesh,Varanasi,Agriculture,PMKSY,Central,State,Central Government,Uttar Pradesh,3668720.27,3011285.6,0.8208,657434.67
12578,2024,9,Uttar Pradesh,Varanasi,Agriculture,PMKSY,State,District,Uttar Pradesh,Varanasi,2941807.03,2316378.86,0.7874,625428.17
12579,2024,9,Uttar Pradesh,Varanasi,Agriculture,PMKSY,District,Department,Varanasi,Agriculture - PMKSY,2284547.08,1461424.77,0.6397,823122.31
12580,2024,9,Uttar Pradesh,Varanasi,Education,SSA,Central,State,Central Government,Uttar Pradesh,5819751.56,5587543.47,0.9601,232208.09
12581,2024,9,Uttar Pradesh,Varanasi,Education,SSA,State,District,Uttar Pradesh,Varanasi,5423855.25,5087576.22,0.938,336279.03
12582,2024,9,Uttar Pradesh,Varanasi,Education,SSA,District,Department,Varanasi,Education - SSA,4935282.89,4234472.72,0.858,700810.17
12583,2024,9,Uttar Pradesh,Varanasi,Health,NHM,Central,State,Central Government,Uttar Pradesh,5741656.45,3908345.55,0.6807,1833310.9
12584,2024,9,Uttar Pradesh,Varanasi,Health,NHM,State,District,Uttar Pradesh,Varanasi,3855349.6,1866760.28,0.4842,1988589.32
12585,2024,9,Uttar Pradesh,Varanasi,Health,NHM,District,Department,Varanasi,Health - NHM,1862712.68,756820.16,0.4063,1105892.52
12586,2024,9,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,Central,State,Central Government,Uttar Pradesh,7689018.93,6641774.55,0.8638,1047244.38
12587,2024,9,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,State,District,Uttar Pradesh,Varanasi,6325668.0,5393897.1,0.8527,931770.9
12588,2024,9,Uttar Pradesh,Varanasi,Infrastructure,PMGSY,District,Department,Varanasi,Infrastructure - PMGSY,5292253.11,4595263.38,0.8683,696989.73
12589,2024,9,Uttar Pradesh,Varanasi,Rural Development,MGNREGS,Central,State,Central Government,Uttar Pradesh,5132517.39,4992399.67,0.9727,140117.72
12590,2024,9,Uttar Pradesh,Varanasi,Rural Development,MGNREGS,State,District,Uttar Pradesh,Varanasi,4859771.71,4579848.86,0.9424,279922.85
12591,2024,9,Uttar Pradesh,Varanasi,Rural Development,MGNREGS,District,Department,Varanasi,Rural Development - MGNREGS,4544039.89,4010569.61,0.8826,533470.28
12592,2024,9,Uttar Pradesh,Varanasi,Social Welfare,PMAY,Central,State,Central Government,Uttar Pradesh,4612049.94,3398619.6,0.7369,1213430.34
12593,2024,9,Uttar Pradesh,Varanasi,Social Welfare,PMAY,State,District,Uttar Pradesh,Varanasi,3294366.26,2354483.57,0.7147,939882.69
12594,2024,9,Uttar Pradesh,Varanasi,Social Welfare,PMAY,District,Department,Varanasi,Social Welfare - PMAY,2316323.84,1642273.6,0.709,674050.24
12595,2024,9,Uttar Pradesh,Varanasi,Urban Development,AMRUT,Central,State,Central Government,Uttar Pradesh,3665703.56,3487550.37,0.9514,178153.19
12596,2024,9,Uttar Pradesh,Varanasi,Urban Development,AMRUT,State,District,Uttar Pradesh,Varanasi,3471833.88,3359346.46,0.9676,112487.42
12597,2024,9,Uttar Pradesh,Varanasi,Urban Development,AMRUT,District,Department,Varanasi,Urban Development - AMRUT,3229549.39,2788715.9,0.8635,440833.49
12598,2024,9,Uttar Pradesh,Varanasi,Water Supply,JJM,Central,State,Central Government,Uttar Pradesh,3110693.74,2915653.24,0.9373,195040.5
12599,2024,9,Uttar Pradesh,Varanasi,Water Supply,JJM,State,District,Uttar Pradesh,Varanasi,2773401.77,2509096.58,0.9047,264305.19
12600,2024,9,Uttar Pradesh,Varanasi,Water Supply,JJM,District,Department,Varanasi,Water Supply - JJM,2484851.77,2250778.73,0.9058,234073.04
12601,2024,10,Karnataka,Belagavi,Agriculture,PMKSY,Central,State,Central Government,Karnataka,6069498.94,5720502.75,0.9425,348996.19
12602,2024,10,Karnataka,Belagavi,Agriculture,PMKSY,State,District,Karnataka,Belagavi,5600231.31,4994846.31,0.8919,605385.0
12603,2024,10,Karnataka,Belagavi,Agriculture,PMKSY,District,Department,Belagavi,Agriculture - PMKSY,4876479.35,4148908.63,0.8508,727570.72
12604,2024,10,Karnataka,Belagavi,Education,SSA,Central,State,Central Government,Karnataka,7211286.37,7043263.4,0.9767,168022.97
12605,2024,10,Karnataka,Belagavi,Education,SSA,State,District,Karnataka,Belagavi,6928764.45,6734066.17,0.9719,194698.28
12606,2024,10,Karnataka,Belagavi,Education,SSA,District,Department,Belagavi,Education - SSA,6525591.56,6006154.47,0.9204,519437.09
12607,2024,10,Karnataka,Belagavi,Health,NHM,Central,State,Central Government,Karnataka,7172165.5,6863762.38,0.957,308403.12
12608,2024,10,Karnataka,Belagavi,Health,NHM,State,District,Karnataka,Belagavi,6545411.93,5765198.83,0.8808,780213.1
12609,2024,10,Karnataka,Belagavi,Health,NHM,District,Department,Belagavi,Health - NHM,5663453.17,5113531.87,0.9029,549921.3
12610,2024,10,Karnataka,Belagavi,Infrastructure,PMGSY,Central,State,Central Government,Karnataka,9927298.96,8872027.08,0.8937,1055271.88
12611,2024,10,Karnataka,Belagavi,Infrastructure,PMGSY,State,District,Karnataka,Belagavi,8847944.57,8165768.04,0.9229,682176.53
12612,2024,10,Karnataka,Belagavi,Infrastructure,PMGSY,District,Department,Belagavi,Infrastructure - PMGSY,7883029.45,6787288.36,0.861,1095741.09
12613,2024,10,Karnataka,Belagavi,Rural Development,MGNREGS,Central,State,Central Government,Karnataka,7021022.56,6947301.82,0.9895,73720.74
12614,2024,10,Karnataka,Belagavi,Rural Development,MGNREGS,State,District,Karnataka,Belagavi,6765843.01,6621730.55,0.9787,144112.46
12615,2024,10,Karnataka,Belagavi,Rural Development,MGNREGS,District,Department,Belagavi,Rural Development - MGNREGS,6544963.88,6184336.37,0.9449,360627.51
12616,2024,10,Karnataka,Belagavi,Social Welfare,PMAY,Central,State,Central Government,Karnataka,6036979.48,5887262.39,0.9752,149717.09
12617,2024,10,Karnataka,Belagavi,Social Welfare,PMAY,State,District,Karnataka,Belagavi,5628886.06,5411048.17,0.9613,217837.89
12618,2024,10,Karnataka,Belagavi,Social Welfare,PMAY,District,Department,Belagavi,Social Welfare - PMAY,5395797.31,5099028.46,0.945,296768.85
12619,2024,10,Karnataka,Belagavi,Urban Development,AMRUT,Central,State,Central Government,Karnataka,5039569.81,4951377.34,0.9825,88192.47
12620,2024,10,Karnataka,Belagavi,Urban Development,AMRUT,State,District,Karnataka,Belagavi,4736629.39,4544795.9,0.9595,191833.49
12621,2024,10,Karnataka,Belagavi,Urban Development,AMRUT,District,Department,Belagavi,Urban Development - AMRUT,4478200.77,4337585.27,0.9686,140615.5
12622,2024,10,Karnataka,Belagavi,Water Supply,JJM,Central,State,Central Government,Karnataka,4953749.58,4845757.84,0.9782,107991.74
12623,2024,10,Karnataka,Belagavi,Water Supply,JJM,State,District,Karnataka,Belagavi,4626510.02,4404900.19,0.9521,221609.83
12624,2024,10,Karnataka,Belagavi,Water Supply,JJM,District,Department,Belagavi,Water Supply - JJM,4267634.55,4041449.92,0.947,226184.63
12625,2024,10,Karnataka,Bengaluru,Agriculture,PMKSY,Central,State,Central Government,Karnataka,5686339.76,5541906.73,0.9746,144433.03
12626,2024,10,Karnataka,Bengaluru,Agriculture,PMKSY,State,District,Karnataka,Bengaluru,5480344.45,5415128.35,0.9881,65216.1
12627,2024,10,Karnataka,Bengaluru,Agriculture,PMKSY,District,Department,Bengaluru,Agriculture - PMKSY,5231992.22,4993413.37,0.9544,238578.85
12628,2024,10,Karnataka,Bengaluru,Education,SSA,Central,State,Central Government,Karnataka,7904355.13,7814245.48,0.9886,90109.65
12629,2024,10,Karnataka,Bengaluru,Education,SSA,State,District,Karnataka,Bengaluru,7686444.42,7533484.18,0.9801,152960.24
12630,2024,10,Karnataka,Bengaluru,Education,SSA,District,Department,Bengaluru,Education - SSA,7175400.37,6815912.81,0.9499,359487.56
12631,2024,10,Karnataka,Bengaluru,Health,NHM,Central,State,Central Government,Karnataka,8030377.36,7836845.27,0.9759,193532.09
12632,2024,10,Karnataka,Bengaluru,Health,NHM,State,District,Karnataka,Bengaluru,7547834.17,7313851.31,0.969,233982.86
12633,2024,10,Karnataka,Bengaluru,Health,NHM,District,Department,Bengaluru,Health - NHM,7206515.29,6642245.14,0.9217,564270.15
12634,2024,10,Karnataka,Bengaluru,Infrastructure,PMGSY,Central,State,Central Government,Karnataka,11081963.42,9444049.23,0.8522,1637914.19
12635,2024,10,Karnataka,Bengaluru,Infrastructure,PMGSY,State,District,Karnataka,Bengaluru,9038126.4,7962589.36,0.881,1075537.04
12636,2024,10,Karnataka,Bengaluru,Infrastructure,PMGSY,District,Department,Bengaluru,Infrastructure - PMGSY,7688226.45,6335867.42,0.8241,1352359.03
12637,2024,10,Karnataka,Bengaluru,Rural Development,MGNREGS,Central,State,Central Government,Karnataka,7001439.99,6710180.09,0.9584,291259.9
12638,2024,10,Karnataka,Bengaluru,Rural Development,MGNREGS,State,District,Karnataka,Bengaluru,6532400.5,6312258.6,0.9663,220141.9
12639,2024,10,Karnataka,Bengaluru,Rural Development,MGNREGS,District,Department,Bengaluru,Rural Development - MGNREGS,6107862.23,5508070.16,0.9018,599792.07
12640,2024,10,Karnataka,Bengaluru,Social Welfare,PMAY,Central,State,Central Government,Karnataka,6360674.54,6234733.18,0.9802,125941.36
12641,2024,10,Karnataka,Bengaluru,Social Welfare,PMAY,State,District,Karnataka,Bengaluru,6095252.77,5830109.27,0.9565,265143.5
12642,2024,10,Karnataka,Bengaluru,Social Welfare,PMAY,District,Department,Bengaluru,Social Welfare - PMAY,5676130.41,5301505.8,0.934,374624.61
12643,2024,10,Karnataka,Bengaluru,Urban Development,AMRUT,Central,State,Central Government,Karnataka,5363932.47,4931599.51,0.9194,432332.96
12644,2024,10,Karnataka,Bengaluru,Urban Development,AMRUT,State,District,Karnataka,Bengaluru,4857641.34,4600672.11,0.9471,256969.23
12645,2024,10,Karnataka,Bengaluru,Urban Development,AMRUT,District,Department,Bengaluru,Urban Development - AMRUT,4435094.58,3896674.1,0.8786,538420.48
12646,2024,10,Karnataka,Bengaluru,Water Supply,JJM,Central,State,Central Government,Karnataka,4634562.07,4517307.65,0.9747,117254.42
12647,2024,10,Karnataka,Bengaluru,Water Supply,JJM,State,District,Karnataka,Bengaluru,4467440.93,4334757.93,0.9703,132683.0
12648,2024,10,Karnataka,Bengaluru,Water Supply,JJM,District,Department,Bengaluru,Water Supply - JJM,4162618.3,3883306.61,0.9329,279311.69
12649,2024,10,Karnataka,Hubli,Agriculture,PMKSY,Central,State,Central Government,Karnataka,5748698.39,5600381.97,0.9742,148316.42
12650,2024,10,Karnataka,Hubli,Agriculture,PMKSY,State,District,Karnataka,Hubli,5413933.42,5268840.0,0.9732,145093.42
12651,2024,10,Karnataka,Hubli,Agriculture,PMKSY,District,Department,Hubli,Agriculture - PMKSY,5153218.57,4859485.11,0.943,293733.46
12652,2024,10,Karnataka,Hubli,Education,SSA,Central,State,Central Government,Karnataka,6512271.6,6345557.45,0.9744,166714.15
12653,2024,10,Karnataka,Hubli,Education,SSA,State,District,Karnataka,Hubli,6263515.7,5937812.88,0.948,325702.82
12654,2024,10,Karnataka,Hubli,Education,SSA,District,Department,Hubli,Education - SSA,5823727.85,5611161.78,0.9635,212566.07
12655,2024,10,Karnataka,Hubli,Health,NHM,Central,State,Central Government,Karnataka,9301616.12,9157441.07,0.9845,144175.05
12656,2024,10,Karnataka,Hubli,Health,NHM,State,District,Karnataka,Hubli,9075204.21,8592403.35,0.9468,482800.86
12657,2024,10,Karnataka,Hubli,Health,NHM,District,Department,Hubli,Health - NHM,8466020.65,8178175.95,0.966,287844.7
12658,2024,10,Karnataka,Hubli,Infrastructure,PMGSY,Central,State,Central Government,Karnataka,12031082.4,10276950.59,0.8542,1754131.81
12659,2024,10,Karnataka,Hubli,Infrastructure,PMGSY,State,District,Karnataka,Hubli,9828332.17,8194863.36,0.8338,1633468.81
12660,2024,10,Karnataka,Hubli,Infrastructure,PMGSY,District,Department,Hubli,Infrastructure - PMGSY,7827534.05,6507029.06,0.8313,1320504.99
12661,2024,10,Karnataka,Hubli,Rural Development,MGNREGS,Central,State,Central Government,Karnataka,6106054.44,5950350.05,0.9745,155704.39
12662,2024,10,Karnataka,Hubli,Rural Development,MGNREGS,State,District,Karnataka,Hubli,5783713.6,5573764.8,0.9637,209948.8
12663,2024,10,Karnataka,Hubli,Rural Development,MGNREGS,District,Department,Hubli,Rural Development - MGNREGS,5452646.47,5208913.17,0.9553,243733.3
12664,2024,10,Karnataka,Hubli,Social Welfare,PMAY,Central,State,Central Government,Karnataka,5627277.45,5105628.83,0.9073,521648.62
12665,2024,10,Karnataka,Hubli,Social Welfare,PMAY,State,District,Karnataka,Hubli,4865883.6,4439145.61,0.9123,426737.99
12666,2024,10,Karnataka,Hubli,Social Welfare,PMAY,District,Department,Hubli,Social Welfare - PMAY,4226476.79,3813127.36,0.9022,413349.43
12667,2024,10,Karnataka,Hubli,Urban Development,AMRUT,Central,State,Central Government,Karnataka,4635549.69,4583631.53,0.9888,51918.16
12668,2024,10,Karnataka,Hubli,Urban Development,AMRUT,State,District,Karnataka,Hubli,4465924.73,4297559.37,0.9623,168365.36
12669,2024,10,Karnataka,Hubli,Urban Development,AMRUT,District,Department,Hubli,Urban Development - AMRUT,4250401.97,4062109.16,0.9557,188292.81
12670,2024,10,Karnataka,Hubli,Water Supply,JJM,Central,State,Central Government,Karnataka,4415096.67,4345338.14,0.9842,69758.53
12671,2024,10,Karnataka,Hubli,Water Supply,JJM,State,District,Karnataka,Hubli,4219814.2,4012621.32,0.9509,207192.88
12672,2024,10,Karnataka,Hubli,Water Supply,JJM,District,Department,Hubli,Water Supply - JJM,3888248.71,3533251.6,0.9087,354997.11
12673,2024,10,Karnataka,Mangaluru,Agriculture,PMKSY,Central,State,Central Government,Karnataka,4778257.56,4424666.5,0.926,353591.06
12674,2024,10,Karnataka,Mangaluru,Agriculture,PMKSY,State,District,Karnataka,Mangaluru,4353400.51,3880185.87,0.8913,473214.64
12675,2024,10,Karnataka,Mangaluru,Agriculture,PMKSY,District,Department,Mangaluru,Agriculture - PMKSY,3730634.62,3250875.01,0.8714,479759.61
12676,2024,10,Karnataka,Mangaluru,Education,SSA,Central,State,Central Government,Karnataka,6590763.03,6510355.72,0.9878,80407.31
12677,2024,10,Karnataka,Mangaluru,Education,SSA,State,District,Karnataka,Mangaluru,6404421.7,6285299.46,0.9814,119122.24
12678,2024,10,Karnataka,Mangaluru,Education,SSA,District,Department,Mangaluru,Education - SSA,6141856.54,5671390.33,0.9234,470466.21
12679,2024,10,Karnataka,Mangaluru,Health,NHM,Central,State,Central Government,Karnataka,6942718.73,6811501.35,0.9811,131217.38
12680,2024,10,Karnataka,Mangaluru,Health,NHM,State,District,Karnataka,Mangaluru,6582567.12,6260021.33,0.951,322545.79
12681,2024,10,Karnataka,Mangaluru,Health,NHM,District,Department,Mangaluru,Health - NHM,6092959.18,5808417.99,0.9533,284541.19
